Iteration,Energy,Positional_error,Obstacle_distance,Task success,RNS,HV,Parameters
187,28.6,0.18,0.58,1,1.0,0.92,"{'controller_frequency': 6.551891766560175, 'planner_patience': 3.1683860159837125, 'controller_patience': 4.700660477369478, 'conservative_reset_dist': 3.2723625258907045, 'acc_lim_theta': 1.61629338501897, 'acc_lim_trans': 0.34208550293651285, 'acc_lim_x': 2.730374276274718, 'forward_point_distance': 0.5253903067752138, 'goal_distance_bias': 12.024738117325793, 'max_scaling_factor': 0.11126244773507359, 'max_vel_theta': 1.438388984561267, 'max_vel_trans': 0.6445035509442839, 'max_vel_x': 0.5647328976941945, 'min_vel_theta': 1.5, 'min_vel_trans': 0.14725251062747197, 'min_vel_x': -0.11535371841293776, 'occdist_scale': 0.2530682018625766, 'oscillation_reset_angle': 0.29651196033990684, 'path_distance_bias': 32.99926856420608, 'scaling_speed': 0.3261612003516028, 'sim_granularity': 0.03955074599766429, 'sim_time': 0.5, 'stop_time_buffer': 0.7409275231607803, 'theta_stopped_vel': 0.12484449858857778, 'trans_stopped_vel': 0.11133166199330546, 'vth_samples': 21, 'vx_samples': 4, 'vy_samples': 11, 'publish_frequency': 5.870253738446694, 'resolution': 0.029050050610331567, 'transform_tolerance': 1.4964001780401444, 'update_frequency': 5.39952442072206, 'cost_scaling_factor': 2.4189692496955284, 'inflation_radius': 0.6613380770231994, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
188,43.36,2.88,0.99,0,0.4,0.72,"{'controller_frequency': 3.6730569526553154, 'planner_patience': 5.488429851830006, 'controller_patience': 6.186818405985832, 'conservative_reset_dist': 3.953759867697954, 'acc_lim_theta': 3.7187332605943086, 'acc_lim_trans': 0.3236256528645754, 'acc_lim_x': 1.3436189219355583, 'forward_point_distance': 0.41340658757835624, 'goal_distance_bias': 17.740824101492763, 'max_scaling_factor': 0.18307173959910872, 'max_vel_theta': 1.9320740359835327, 'max_vel_trans': 0.34224259885959324, 'max_vel_x': 0.3433426863513887, 'min_vel_theta': 1.8098184540867805, 'min_vel_trans': 0.11717932177707553, 'min_vel_x': -0.19723214423283936, 'occdist_scale': 0.36197460326366127, 'oscillation_reset_angle': 0.4351177170872689, 'path_distance_bias': 36.18700657039881, 'scaling_speed': 0.15557918939739465, 'sim_granularity': 0.03679798364639282, 'sim_time': 2.577684622257948, 'stop_time_buffer': 0.1327156199142337, 'theta_stopped_vel': 0.12820119215175507, 'trans_stopped_vel': 0.13199856197461485, 'vth_samples': 22, 'vx_samples': 8, 'vy_samples': 2, 'publish_frequency': 2.546249222010374, 'resolution': 0.061547841401770706, 'transform_tolerance': 1.7905189663171768, 'update_frequency': 1.510660344734788, 'cost_scaling_factor': 15.7496588062495, 'inflation_radius': 0.4507037177681923, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
189,30.04,0.18,0.4,1,1.0,0.91,"{'controller_frequency': 6.540831089268945, 'planner_patience': 3.1789112081638766, 'controller_patience': 4.708307250938116, 'conservative_reset_dist': 3.447331422369987, 'acc_lim_theta': 1.568298023730938, 'acc_lim_trans': 0.3216359767212904, 'acc_lim_x': 2.779569692751026, 'forward_point_distance': 0.5246665165363803, 'goal_distance_bias': 12.97098954713909, 'max_scaling_factor': 0.13904688932035575, 'max_vel_theta': 1.3954459657562541, 'max_vel_trans': 0.6032290612382103, 'max_vel_x': 0.56530242198636, 'min_vel_theta': 1.5, 'min_vel_trans': 0.14747714963866707, 'min_vel_x': -0.11116154060604944, 'occdist_scale': 0.24830118420179798, 'oscillation_reset_angle': 0.30415326270760845, 'path_distance_bias': 33.207547036977786, 'scaling_speed': 0.34495944432788755, 'sim_granularity': 0.040912609889179094, 'sim_time': 0.5, 'stop_time_buffer': 0.7710770612743206, 'theta_stopped_vel': 0.1286890785846071, 'trans_stopped_vel': 0.11575616604664327, 'vth_samples': 21, 'vx_samples': 4, 'vy_samples': 12, 'publish_frequency': 5.798602008608704, 'resolution': 0.03126638534409493, 'transform_tolerance': 1.4154967095987594, 'update_frequency': 5.297232471114535, 'cost_scaling_factor': 3.5012591530748156, 'inflation_radius': 0.740378304548817, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
190,58.72,0.2,0.61,1,1.0,0.84,"{'controller_frequency': 6.173846703022718, 'planner_patience': 3.157752104103565, 'controller_patience': 6.508276347070932, 'conservative_reset_dist': 4.946334328502417, 'acc_lim_theta': 3.8287124431692066, 'acc_lim_trans': 0.4292957991361618, 'acc_lim_x': 3.7977036610245705, 'forward_point_distance': 0.3820989657193422, 'goal_distance_bias': 24.69790603965521, 'max_scaling_factor': 0.43563221693038945, 'max_vel_theta': 1.8193173622712493, 'max_vel_trans': 0.43641037708148356, 'max_vel_x': 0.3656953412108123, 'min_vel_theta': 1.771420146804303, 'min_vel_trans': 0.13222438646480442, 'min_vel_x': -0.28784803636372086, 'occdist_scale': 0.3119901165366173, 'oscillation_reset_angle': 0.2872830361127854, 'path_distance_bias': 12.026078663766384, 'scaling_speed': 0.24102907478809354, 'sim_granularity': 0.04260414769873023, 'sim_time': 2.094799693673849, 'stop_time_buffer': 1.232912772335112, 'theta_stopped_vel': 0.10062351534143091, 'trans_stopped_vel': 0.14490249231457708, 'vth_samples': 12, 'vx_samples': 9, 'vy_samples': 3, 'publish_frequency': 1.5229334207251668, 'resolution': 0.08282937416806818, 'transform_tolerance': 1.3813047405332326, 'update_frequency': 3.4590981705114245, 'cost_scaling_factor': 7.713358074426651, 'inflation_radius': 0.4832976333796978, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
191,30.36,0.16,0.4,1,1.0,0.91,"{'controller_frequency': 4.970928839806587, 'planner_patience': 3.9021531890984718, 'controller_patience': 5.466960175563779, 'conservative_reset_dist': 2.932476497287494, 'acc_lim_theta': 2.0580992648398424, 'acc_lim_trans': 0.308781833817813, 'acc_lim_x': 3.7009917767924656, 'forward_point_distance': 0.6893276499856965, 'goal_distance_bias': 24.48277252781616, 'max_scaling_factor': 0.19473153801023893, 'max_vel_theta': 1.5116773328204396, 'max_vel_trans': 0.7376542552415797, 'max_vel_x': 0.5839587896684296, 'min_vel_theta': 1.6128921117204273, 'min_vel_trans': 0.1901971436349973, 'min_vel_x': -0.059737255186329774, 'occdist_scale': 0.39726803019753953, 'oscillation_reset_angle': 0.3126590357113417, 'path_distance_bias': 18.5184072733593, 'scaling_speed': 0.29803989578919327, 'sim_granularity': 0.022835294244475023, 'sim_time': 2.3889445175615878, 'stop_time_buffer': 0.36594560154754074, 'theta_stopped_vel': 0.06271608020421814, 'trans_stopped_vel': 0.1012287005032164, 'vth_samples': 22, 'vx_samples': 7, 'vy_samples': 15, 'publish_frequency': 2.897597923761788, 'resolution': 0.02, 'transform_tolerance': 1.040816916602498, 'update_frequency': 4.281529196600399, 'cost_scaling_factor': 4.808811154012465, 'inflation_radius': 0.7790916660022668, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
192,84.44,1.05,0.4,0,0.6,0.73,"{'controller_frequency': 4.908228188753128, 'planner_patience': 6.708794690668583, 'controller_patience': 4.7237653732299805, 'conservative_reset_dist': 2.304699368774891, 'acc_lim_theta': 3.1160130129195753, 'acc_lim_trans': 0.4163049507886172, 'acc_lim_x': 3.0562881864607334, 'forward_point_distance': 0.2989843673072755, 'goal_distance_bias': 31.21932460926473, 'max_scaling_factor': 0.3862792104482651, 'max_vel_theta': 1.7328062867745757, 'max_vel_trans': 0.4807564677670598, 'max_vel_x': 0.7091260129585862, 'min_vel_theta': 2.7313425089232624, 'min_vel_trans': 0.10805861474946142, 'min_vel_x': -0.19709438513964414, 'occdist_scale': 0.3101094580255449, 'oscillation_reset_angle': 0.12136396244168282, 'path_distance_bias': 29.266813434660435, 'scaling_speed': 0.20932871513068674, 'sim_granularity': 0.0190376057010144, 'sim_time': 0.9050049167126417, 'stop_time_buffer': 1.3323687329888343, 'theta_stopped_vel': 0.06543503059074282, 'trans_stopped_vel': 0.0936229109764099, 'vth_samples': 12, 'vx_samples': 4, 'vy_samples': 4, 'publish_frequency': 1.197376050055027, 'resolution': 0.1075636699050665, 'transform_tolerance': 0.705862264893949, 'update_frequency': 3.576503586024046, 'cost_scaling_factor': 14.049824448302388, 'inflation_radius': 1.023997899144888, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
193,60.0,0.15,0.62,1,1.0,0.84,"{'controller_frequency': 5.923465615258914, 'planner_patience': 6.284684200175487, 'controller_patience': 6.747423304124295, 'conservative_reset_dist': 1.9323555853426715, 'acc_lim_theta': 3.216411317577288, 'acc_lim_trans': 0.4447832644152644, 'acc_lim_x': 3.903105032587365, 'forward_point_distance': 0.4046554779713748, 'goal_distance_bias': 35.36075889813129, 'max_scaling_factor': 0.12961231370768528, 'max_vel_theta': 1.0924650945712975, 'max_vel_trans': 0.6012322426576879, 'max_vel_x': 0.3928366210341331, 'min_vel_theta': 2.9570154350649096, 'min_vel_trans': 0.1859312504653637, 'min_vel_x': -0.05573914024070806, 'occdist_scale': 0.3415902255910449, 'oscillation_reset_angle': 0.1318344736142233, 'path_distance_bias': 40.875191728810194, 'scaling_speed': 0.16288244527135556, 'sim_granularity': 0.032470821529012706, 'sim_time': 1.0427279515853145, 'stop_time_buffer': 0.2687298863473229, 'theta_stopped_vel': 0.07251759104348067, 'trans_stopped_vel': 0.13448913075749708, 'vth_samples': 26, 'vx_samples': 5, 'vy_samples': 5, 'publish_frequency': 3.5271807888583475, 'resolution': 0.025408007230042617, 'transform_tolerance': 1.6291959689294084, 'update_frequency': 2.441374147549733, 'cost_scaling_factor': 16.60203978685424, 'inflation_radius': 1.4294245494070164, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
194,30.76,0.18,0.56,1,1.0,0.91,"{'controller_frequency': 6.642434610591568, 'planner_patience': 3.2119569031918305, 'controller_patience': 4.674351156240755, 'conservative_reset_dist': 3.069725029110261, 'acc_lim_theta': 1.706907660183013, 'acc_lim_trans': 0.3474460893054082, 'acc_lim_x': 2.706480443481462, 'forward_point_distance': 0.5704241842330166, 'goal_distance_bias': 11.44011200499196, 'max_scaling_factor': 0.12016696170497587, 'max_vel_theta': 1.517672761266005, 'max_vel_trans': 0.6652714318588182, 'max_vel_x': 0.5463160646676986, 'min_vel_theta': 1.5, 'min_vel_trans': 0.1505046315328974, 'min_vel_x': -0.09540298714503145, 'occdist_scale': 0.2590811619067521, 'oscillation_reset_angle': 0.28848786167714874, 'path_distance_bias': 32.27788075835289, 'scaling_speed': 0.31794711023396266, 'sim_granularity': 0.038602350545317236, 'sim_time': 0.5, 'stop_time_buffer': 0.7020739652446992, 'theta_stopped_vel': 0.1316304293669639, 'trans_stopped_vel': 0.11043491835821995, 'vth_samples': 22, 'vx_samples': 4, 'vy_samples': 11, 'publish_frequency': 5.717170360910173, 'resolution': 0.042500007249600305, 'transform_tolerance': 1.3047608244410442, 'update_frequency': 5.026999831161484, 'cost_scaling_factor': 2.1752840721931177, 'inflation_radius': 0.6796198789774547, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
195,36.08,0.17,0.4,1,1.0,0.9,"{'controller_frequency': 5.890623843849717, 'planner_patience': 4.593646738433134, 'controller_patience': 3.966111746449714, 'conservative_reset_dist': 3.707645591675622, 'acc_lim_theta': 3.5013555846777304, 'acc_lim_trans': 0.2876907816466079, 'acc_lim_x': 2.4676644646005768, 'forward_point_distance': 0.4510733458574737, 'goal_distance_bias': 8.157971186892091, 'max_scaling_factor': 0.41915866943583135, 'max_vel_theta': 1.7193991269593232, 'max_vel_trans': 0.5910383281937526, 'max_vel_x': 0.42407944771114636, 'min_vel_theta': 2.2437409290512114, 'min_vel_trans': 0.17711189021410417, 'min_vel_x': -0.10064883345338002, 'occdist_scale': 0.2024411686209966, 'oscillation_reset_angle': 0.30258962178581694, 'path_distance_bias': 19.37922073215571, 'scaling_speed': 0.3325955644441662, 'sim_granularity': 0.03319263927127693, 'sim_time': 0.5108685471361082, 'stop_time_buffer': 1.1678116346090688, 'theta_stopped_vel': 0.06362376422584365, 'trans_stopped_vel': 0.07911648627836847, 'vth_samples': 14, 'vx_samples': 10, 'vy_samples': 8, 'publish_frequency': 5.033960455375754, 'resolution': 0.06340592507203749, 'transform_tolerance': 0.9955904818888479, 'update_frequency': 3.6588524078748543, 'cost_scaling_factor': 7.581658975902217, 'inflation_radius': 0.9602222852923372, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
196,31.4,0.17,0.61,1,1.0,0.91,"{'controller_frequency': 5.014718689973684, 'planner_patience': 3.8307806958990485, 'controller_patience': 5.387822874751597, 'conservative_reset_dist': 2.9714237062750515, 'acc_lim_theta': 2.0164245955335334, 'acc_lim_trans': 0.2722879703722824, 'acc_lim_x': 3.680611079491703, 'forward_point_distance': 0.6677521384357913, 'goal_distance_bias': 25.68584186394901, 'max_scaling_factor': 0.22062497568975936, 'max_vel_theta': 1.499094363747074, 'max_vel_trans': 0.7347458679802179, 'max_vel_x': 0.5815042432722952, 'min_vel_theta': 1.5731613344495916, 'min_vel_trans': 0.19939979284365278, 'min_vel_x': -0.10111498539144156, 'occdist_scale': 0.3775208706711301, 'oscillation_reset_angle': 0.31639320813999255, 'path_distance_bias': 20.251311495030766, 'scaling_speed': 0.31221256534142305, 'sim_granularity': 0.023076809619061688, 'sim_time': 2.426396534614856, 'stop_time_buffer': 0.40617262266552023, 'theta_stopped_vel': 0.06562689815875988, 'trans_stopped_vel': 0.09943713895410942, 'vth_samples': 24, 'vx_samples': 8, 'vy_samples': 14, 'publish_frequency': 2.4726578845771607, 'resolution': 0.02, 'transform_tolerance': 1.0837918529455377, 'update_frequency': 4.211762887491568, 'cost_scaling_factor': 3.9690701846979355, 'inflation_radius': 0.8880831167743886, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
197,32.0,0.15,0.41,1,1.0,0.91,"{'controller_frequency': 4.80727184169036, 'planner_patience': 3.735377208325809, 'controller_patience': 5.413099272870193, 'conservative_reset_dist': 2.8540850639659228, 'acc_lim_theta': 1.9462928981243866, 'acc_lim_trans': 0.31375431817841937, 'acc_lim_x': 3.5440479105438683, 'forward_point_distance': 0.7013697967923248, 'goal_distance_bias': 28.669625894792492, 'max_scaling_factor': 0.2030217375235245, 'max_vel_theta': 1.5033986333511486, 'max_vel_trans': 0.733040397186056, 'max_vel_x': 0.5816184834388729, 'min_vel_theta': 1.550880264999616, 'min_vel_trans': 0.19718940253064315, 'min_vel_x': -0.16534049149430766, 'occdist_scale': 0.4018583300719559, 'oscillation_reset_angle': 0.3100751946370621, 'path_distance_bias': 20.515821220180673, 'scaling_speed': 0.30779756237730893, 'sim_granularity': 0.018117099179431304, 'sim_time': 2.414821666474928, 'stop_time_buffer': 0.38891015732994505, 'theta_stopped_vel': 0.06488160569497076, 'trans_stopped_vel': 0.09432040599386793, 'vth_samples': 23, 'vx_samples': 6, 'vy_samples': 15, 'publish_frequency': 2.5417077099306447, 'resolution': 0.02, 'transform_tolerance': 1.1368107493433806, 'update_frequency': 4.226449611746208, 'cost_scaling_factor': 4.380527960586882, 'inflation_radius': 0.8862316484686497, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
198,29.04,0.19,0.59,1,1.0,0.92,"{'controller_frequency': 6.561719888209849, 'planner_patience': 3.167651409808218, 'controller_patience': 4.599890132018019, 'conservative_reset_dist': 3.3965521058747563, 'acc_lim_theta': 1.8697426352002768, 'acc_lim_trans': 0.34062827687933656, 'acc_lim_x': 2.6299300396638845, 'forward_point_distance': 0.5263844794386818, 'goal_distance_bias': 10.26085359956106, 'max_scaling_factor': 0.1, 'max_vel_theta': 1.4013087088993958, 'max_vel_trans': 0.615987487864788, 'max_vel_x': 0.5470246043529421, 'min_vel_theta': 1.5166096822717077, 'min_vel_trans': 0.14898860815588982, 'min_vel_x': -0.07730490831084988, 'occdist_scale': 0.2314139265769759, 'oscillation_reset_angle': 0.32386602189803715, 'path_distance_bias': 34.300209373810944, 'scaling_speed': 0.337636275617482, 'sim_granularity': 0.04052940863262679, 'sim_time': 0.5, 'stop_time_buffer': 0.7521235369557764, 'theta_stopped_vel': 0.13195988098226757, 'trans_stopped_vel': 0.10373831262907374, 'vth_samples': 22, 'vx_samples': 4, 'vy_samples': 12, 'publish_frequency': 5.881517440491631, 'resolution': 0.046894797071768766, 'transform_tolerance': 1.3701614848621695, 'update_frequency': 5.578895963921461, 'cost_scaling_factor': 3.6563562956736475, 'inflation_radius': 0.6148759777105425, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
199,36.72,0.65,0.81,0,0.8,0.87,"{'controller_frequency': 3.909183557068326, 'planner_patience': 3.96517265175876, 'controller_patience': 4.041821261676001, 'conservative_reset_dist': 2.267938040424417, 'acc_lim_theta': 3.8436313629289014, 'acc_lim_trans': 0.1546058059900001, 'acc_lim_x': 1.7264914114133663, 'forward_point_distance': 0.4308762267461645, 'goal_distance_bias': 9.528546156182799, 'max_scaling_factor': 0.356187552063881, 'max_vel_theta': 0.7508966531174255, 'max_vel_trans': 0.5665253015816676, 'max_vel_x': 0.4034708838485784, 'min_vel_theta': 1.7429832438407613, 'min_vel_trans': 0.1747622356324932, 'min_vel_x': -0.0315315880498368, 'occdist_scale': 0.08565580513437623, 'oscillation_reset_angle': 0.3641255082479794, 'path_distance_bias': 14.072460059734963, 'scaling_speed': 0.20536845619237892, 'sim_granularity': 0.030137561616821018, 'sim_time': 1.754207050498419, 'stop_time_buffer': 0.854790557395234, 'theta_stopped_vel': 0.07800925704538864, 'trans_stopped_vel': 0.07978041664659259, 'vth_samples': 23, 'vx_samples': 5, 'vy_samples': 8, 'publish_frequency': 3.439332509136365, 'resolution': 0.0826159776477727, 'transform_tolerance': 1.0887412023360683, 'update_frequency': 3.2218961596734492, 'cost_scaling_factor': 12.32620340412922, 'inflation_radius': 1.0810597447006793, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
