Iteration,Energy,Positional_error,Obstacle_distance,Task success,RNS,HV,Parameters
183,48,0.7,0.91,0,0.8,0.84,"{'controller_frequency': 4.658474251627922, 'planner_patience': 6.221025105565786, 'controller_patience': 4.138451978564262, 'conservative_reset_dist': 2.4552678801119328, 'acc_lim_theta': 4.88755730194971, 'acc_lim_trans': 0.2301081042736769, 'acc_lim_x': 2.873425830155611, 'forward_point_distance': 0.6114284162409603, 'goal_distance_bias': 39.119906588457525, 'max_scaling_factor': 0.1946633316576481, 'max_vel_theta': 1.6814039386808872, 'max_vel_trans': 0.5268833759240806, 'max_vel_x': 0.5318597453646362, 'min_vel_theta': 1.982661441899836, 'min_vel_trans': 0.19295382844284178, 'min_vel_x': -0.06723357187584042, 'occdist_scale': 0.37646432048641143, 'oscillation_reset_angle': 0.3154192712157965, 'path_distance_bias': 49.633261039853096, 'scaling_speed': 0.259541068598628, 'sim_granularity': 0.032507835701107976, 'sim_time': 2.115362527780235, 'stop_time_buffer': 0.19857174586504697, 'theta_stopped_vel': 0.05265674740076065, 'trans_stopped_vel': 0.08656345717608929, 'vth_samples': 25, 'vx_samples': 3, 'vy_samples': 0, 'publish_frequency': 4.058124897070229, 'resolution': 0.08112264877185225, 'transform_tolerance': 0.6642076041549445, 'update_frequency': 5.576940564438701, 'cost_scaling_factor': 3.8596420120447874, 'inflation_radius': 1.1819505047053098, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
184,34.72,0.7,0.82,0,0.8,0.87,"{'controller_frequency': 4.941812650685618, 'planner_patience': 6.344743723854884, 'controller_patience': 5.86513847967239, 'conservative_reset_dist': 1.690912743892783, 'acc_lim_theta': 3.5347195074642443, 'acc_lim_trans': 0.20270245452715802, 'acc_lim_x': 3.324791101192886, 'forward_point_distance': 0.5598554810285221, 'goal_distance_bias': 37.77145330443438, 'max_scaling_factor': 0.2442910372287306, 'max_vel_theta': 1.8500277375567833, 'max_vel_trans': 0.5026932262812205, 'max_vel_x': 0.4638037411809809, 'min_vel_theta': 1.815920734316363, 'min_vel_trans': 0.1844140958212866, 'min_vel_x': -0.049290301062955844, 'occdist_scale': 0.2527995883788681, 'oscillation_reset_angle': 0.26358822277686045, 'path_distance_bias': 39.440647848586096, 'scaling_speed': 0.2792333886554288, 'sim_granularity': 0.029106577981681293, 'sim_time': 2.087941197023335, 'stop_time_buffer': 1.1375029743437928, 'theta_stopped_vel': 0.11170543538612471, 'trans_stopped_vel': 0.05, 'vth_samples': 23, 'vx_samples': 4, 'vy_samples': 10, 'publish_frequency': 2.839638493339795, 'resolution': 0.04666215737723191, 'transform_tolerance': 0.8561248773807779, 'update_frequency': 2.4418545741164355, 'cost_scaling_factor': 2.6579955859824524, 'inflation_radius': 1.1656767375181212, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
185,36.72,0.14,0.66,1,1,0.9,"{'controller_frequency': 4.930093886326411, 'planner_patience': 6.07247725617257, 'controller_patience': 5.816990671736557, 'conservative_reset_dist': 2.074779290943363, 'acc_lim_theta': 3.0851957845526807, 'acc_lim_trans': 0.22428633029358233, 'acc_lim_x': 3.1077661118085853, 'forward_point_distance': 0.5953853701586632, 'goal_distance_bias': 33.420003314047776, 'max_scaling_factor': 0.2578460354665828, 'max_vel_theta': 1.9160067562826928, 'max_vel_trans': 0.52803967059104, 'max_vel_x': 0.4802193329884128, 'min_vel_theta': 1.9115757635970845, 'min_vel_trans': 0.17594917370640933, 'min_vel_x': -0.053061482834466656, 'occdist_scale': 0.25382458198553415, 'oscillation_reset_angle': 0.2613269541984628, 'path_distance_bias': 39.32582569986707, 'scaling_speed': 0.2735135258811685, 'sim_granularity': 0.02796168601759923, 'sim_time': 2.0116179073446734, 'stop_time_buffer': 0.9896827273747502, 'theta_stopped_vel': 0.11146207649177081, 'trans_stopped_vel': 0.06325268907600376, 'vth_samples': 21, 'vx_samples': 4, 'vy_samples': 11, 'publish_frequency': 2.6835579497178474, 'resolution': 0.03430890961422217, 'transform_tolerance': 0.7630010424147617, 'update_frequency': 2.0210294447807184, 'cost_scaling_factor': 2.574607706912321, 'inflation_radius': 1.2322592572346902, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
186,35.08,0.15,0.65,1,1,0.9,"{'controller_frequency': 4.902594982903833, 'planner_patience': 6.35461443886123, 'controller_patience': 5.802477088914885, 'conservative_reset_dist': 1.8194594697558202, 'acc_lim_theta': 3.3005180156691614, 'acc_lim_trans': 0.22310398048912988, 'acc_lim_x': 3.154302635719737, 'forward_point_distance': 0.6404841160000183, 'goal_distance_bias': 33.526278351491406, 'max_scaling_factor': 0.25504334118806604, 'max_vel_theta': 1.9137727874035466, 'max_vel_trans': 0.5511640139272629, 'max_vel_x': 0.4694462972183554, 'min_vel_theta': 1.8620179193952746, 'min_vel_trans': 0.17678711257171859, 'min_vel_x': -0.050142671336125266, 'occdist_scale': 0.24995328574798498, 'oscillation_reset_angle': 0.2739951441133647, 'path_distance_bias': 35.86114799735611, 'scaling_speed': 0.2782596541089931, 'sim_granularity': 0.028872293871496795, 'sim_time': 1.9962881852725198, 'stop_time_buffer': 1.0122748678372564, 'theta_stopped_vel': 0.11551017796159663, 'trans_stopped_vel': 0.059156869705973704, 'vth_samples': 21, 'vx_samples': 4, 'vy_samples': 11, 'publish_frequency': 2.896149316830506, 'resolution': 0.034974561659889526, 'transform_tolerance': 0.7348038804817403, 'update_frequency': 2.2039698414527567, 'cost_scaling_factor': 3.722228056308575, 'inflation_radius': 1.244613281688545, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
187,63.32,0.38,0.4,0,0.8,0.82,"{'controller_frequency': 4.81064061075449, 'planner_patience': 5.266553111374378, 'controller_patience': 5.581435389816761, 'conservative_reset_dist': 1.3754996061325073, 'acc_lim_theta': 1.6390290815383195, 'acc_lim_trans': 0.1855126351118088, 'acc_lim_x': 1.2796980366110802, 'forward_point_distance': 0.46675404338166115, 'goal_distance_bias': 33.21152374148369, 'max_scaling_factor': 0.33109791539609434, 'max_vel_theta': 0.66361247561872, 'max_vel_trans': 0.38388739451766013, 'max_vel_x': 0.5312463970854878, 'min_vel_theta': 2.5673909378238022, 'min_vel_trans': 0.1919724446721375, 'min_vel_x': -0.017428362742066383, 'occdist_scale': 0.29880895270034674, 'oscillation_reset_angle': 0.3572022091597319, 'path_distance_bias': 39.0002378821373, 'scaling_speed': 0.250791229493916, 'sim_granularity': 0.030729835974052547, 'sim_time': 0.7373614553362131, 'stop_time_buffer': 0.932128651253879, 'theta_stopped_vel': 0.14004354244098066, 'trans_stopped_vel': 0.1392922054976225, 'vth_samples': 16, 'vx_samples': 9, 'vy_samples': 4, 'publish_frequency': 5.851124109700322, 'resolution': 0.05105154501274228, 'transform_tolerance': 0.2774148520082236, 'update_frequency': 5.681290774606168, 'cost_scaling_factor': 17.712604495696723, 'inflation_radius': 0.32757075503468513, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
188,35.36,0.15,0.41,1,1,0.9,"{'controller_frequency': 5.019263257346667, 'planner_patience': 6.307894672160101, 'controller_patience': 5.8394642876727865, 'conservative_reset_dist': 1.8501820769174318, 'acc_lim_theta': 3.091746038608506, 'acc_lim_trans': 0.22762806803169533, 'acc_lim_x': 3.0211144040205813, 'forward_point_distance': 0.6109204415043359, 'goal_distance_bias': 35.01756701094844, 'max_scaling_factor': 0.24343199090137774, 'max_vel_theta': 1.8699314850602131, 'max_vel_trans': 0.5385453417337922, 'max_vel_x': 0.47875692374085477, 'min_vel_theta': 1.8845362234186438, 'min_vel_trans': 0.17659002186498565, 'min_vel_x': -0.0499633376716937, 'occdist_scale': 0.24765540346673237, 'oscillation_reset_angle': 0.26945990010335474, 'path_distance_bias': 36.53588981441939, 'scaling_speed': 0.277109532027081, 'sim_granularity': 0.028649108393721576, 'sim_time': 2.0213427716645747, 'stop_time_buffer': 1.0858170154578746, 'theta_stopped_vel': 0.1118476832728291, 'trans_stopped_vel': 0.06009471891872323, 'vth_samples': 22, 'vx_samples': 4, 'vy_samples': 11, 'publish_frequency': 2.58554838629426, 'resolution': 0.034782077257343766, 'transform_tolerance': 0.7580239671800553, 'update_frequency': 2.2873545072568406, 'cost_scaling_factor': 3.4306045487629673, 'inflation_radius': 1.2598113576719971, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
189,36.04,0.16,0.65,1,1,0.9,"{'controller_frequency': 4.938030997926229, 'planner_patience': 6.5221388464811305, 'controller_patience': 5.7859762973995155, 'conservative_reset_dist': 2.185890082120324, 'acc_lim_theta': 3.1757584208907623, 'acc_lim_trans': 0.2227227519851727, 'acc_lim_x': 3.162013289803316, 'forward_point_distance': 0.5604797972244392, 'goal_distance_bias': 32.09994838770876, 'max_scaling_factor': 0.2543260316959305, 'max_vel_theta': 1.7920123536691435, 'max_vel_trans': 0.5357512001726359, 'max_vel_x': 0.43884103019237886, 'min_vel_theta': 1.9259404863387952, 'min_vel_trans': 0.18534629958149815, 'min_vel_x': -0.04847643052887857, 'occdist_scale': 0.26697412519067165, 'oscillation_reset_angle': 0.27504273237529203, 'path_distance_bias': 40.05687570549858, 'scaling_speed': 0.2842311977154198, 'sim_granularity': 0.030511460607648488, 'sim_time': 1.92714848099927, 'stop_time_buffer': 0.958818901869157, 'theta_stopped_vel': 0.10989531046887863, 'trans_stopped_vel': 0.06136105169833106, 'vth_samples': 23, 'vx_samples': 4, 'vy_samples': 12, 'publish_frequency': 2.8378538653281864, 'resolution': 0.03758980872056453, 'transform_tolerance': 0.7944195044389579, 'update_frequency': 2.2409338642332584, 'cost_scaling_factor': 3.3171529481528794, 'inflation_radius': 1.1688190073989264, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
190,40.72,1.42,0.71,0,0.6,0.81,"{'controller_frequency': 4.889922566711903, 'planner_patience': 6.03214443847537, 'controller_patience': 5.17450313270092, 'conservative_reset_dist': 1.2532680071890354, 'acc_lim_theta': 2.5425729394890366, 'acc_lim_trans': 0.21993550434708597, 'acc_lim_x': 1.2531024441123009, 'forward_point_distance': 0.6074561387300491, 'goal_distance_bias': 23.952667685225606, 'max_scaling_factor': 0.3284370537847281, 'max_vel_theta': 1.8093822854571044, 'max_vel_trans': 0.494625651743263, 'max_vel_x': 0.6637219286989421, 'min_vel_theta': 1.7333235475234687, 'min_vel_trans': 0.17607675334438683, 'min_vel_x': -0.05483047049492598, 'occdist_scale': 0.2546014064922929, 'oscillation_reset_angle': 0.22665476202964785, 'path_distance_bias': 12.610460557043552, 'scaling_speed': 0.3431023435667157, 'sim_granularity': 0.037123010298237204, 'sim_time': 0.5810459349304438, 'stop_time_buffer': 1.0476043350994586, 'theta_stopped_vel': 0.08020246503874659, 'trans_stopped_vel': 0.059483974985778336, 'vth_samples': 22, 'vx_samples': 9, 'vy_samples': 13, 'publish_frequency': 5.377740062773228, 'resolution': 0.04827929639257491, 'transform_tolerance': 1.3162534220144153, 'update_frequency': 1.8276230748742819, 'cost_scaling_factor': 5.584162932820618, 'inflation_radius': 1.4194330751895905, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
191,36.48,0.14,0.67,1,1,0.9,"{'controller_frequency': 4.941433599107865, 'planner_patience': 6.209736847327157, 'controller_patience': 5.837953282826605, 'conservative_reset_dist': 2.05890942897708, 'acc_lim_theta': 3.239236013625568, 'acc_lim_trans': 0.22311048576415982, 'acc_lim_x': 3.1113062515282937, 'forward_point_distance': 0.5861627317896679, 'goal_distance_bias': 35.20463502473466, 'max_scaling_factor': 0.24995008299660101, 'max_vel_theta': 1.9249223139882656, 'max_vel_trans': 0.4972112029535183, 'max_vel_x': 0.47279178220720763, 'min_vel_theta': 1.8968565010821739, 'min_vel_trans': 0.1753707513767302, 'min_vel_x': -0.03961141702850551, 'occdist_scale': 0.275942919925905, 'oscillation_reset_angle': 0.24392015713353477, 'path_distance_bias': 38.6883844484816, 'scaling_speed': 0.2813943115882165, 'sim_granularity': 0.029039938932163528, 'sim_time': 2.1388726839015075, 'stop_time_buffer': 1.097256881296415, 'theta_stopped_vel': 0.11044694348983361, 'trans_stopped_vel': 0.06200879239926285, 'vth_samples': 22, 'vx_samples': 4, 'vy_samples': 13, 'publish_frequency': 3.1030861083079917, 'resolution': 0.03119691037332658, 'transform_tolerance': 0.8238568709069685, 'update_frequency': 2.356251847063003, 'cost_scaling_factor': 3.2475555502704125, 'inflation_radius': 1.2750168288951715, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
192,65.44,0.18,0.4,1,1,0.83,"{'controller_frequency': 5.197615388780832, 'planner_patience': 6.2880211137235165, 'controller_patience': 6.008113324642181, 'conservative_reset_dist': 4.228394631296396, 'acc_lim_theta': 4.318219051323831, 'acc_lim_trans': 0.4282095830887557, 'acc_lim_x': 1.0865691900253296, 'forward_point_distance': 0.27752328468486664, 'goal_distance_bias': 29.11082038190216, 'max_scaling_factor': 0.13160117007791997, 'max_vel_theta': 1.6001204634085298, 'max_vel_trans': 0.4913170111365616, 'max_vel_x': 0.31998313860967753, 'min_vel_theta': 2.7892581978812814, 'min_vel_trans': 0.1258584230206907, 'min_vel_x': -0.041969191376119874, 'occdist_scale': 0.21930131632834676, 'oscillation_reset_angle': 0.1147372454404831, 'path_distance_bias': 38.67999475449324, 'scaling_speed': 0.17030363548547028, 'sim_granularity': 0.022025269092991948, 'sim_time': 3.1062025455757976, 'stop_time_buffer': 1.0418430933728813, 'theta_stopped_vel': 0.09744095839560032, 'trans_stopped_vel': 0.10664016800001264, 'vth_samples': 19, 'vx_samples': 5, 'vy_samples': 11, 'publish_frequency': 2.92981643602252, 'resolution': 0.03201636300422252, 'transform_tolerance': 0.7042038198560476, 'update_frequency': 5.746106541715562, 'cost_scaling_factor': 17.743149667978287, 'inflation_radius': 0.6939292587339878, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
193,36.04,0.16,0.63,1,1,0.9,"{'controller_frequency': 4.65355203269733, 'planner_patience': 6.388109103963279, 'controller_patience': 5.948462920788856, 'conservative_reset_dist': 1.957335836541592, 'acc_lim_theta': 3.208824574960288, 'acc_lim_trans': 0.2347966793935477, 'acc_lim_x': 3.233995941608118, 'forward_point_distance': 0.5966762178843152, 'goal_distance_bias': 33.25889206994381, 'max_scaling_factor': 0.26281574307760547, 'max_vel_theta': 1.8166813885403863, 'max_vel_trans': 0.5213017597319061, 'max_vel_x': 0.4656172703760445, 'min_vel_theta': 1.8935056536430341, 'min_vel_trans': 0.1986017558534416, 'min_vel_x': -0.060088482674708704, 'occdist_scale': 0.25014364393139166, 'oscillation_reset_angle': 0.25868973931831674, 'path_distance_bias': 37.060033399071614, 'scaling_speed': 0.2846438514290097, 'sim_granularity': 0.02756656469518992, 'sim_time': 2.0809958168088167, 'stop_time_buffer': 1.0210294549088066, 'theta_stopped_vel': 0.11095072021100733, 'trans_stopped_vel': 0.0676816854912968, 'vth_samples': 23, 'vx_samples': 4, 'vy_samples': 10, 'publish_frequency': 2.9336559765488133, 'resolution': 0.03185016424794234, 'transform_tolerance': 0.7752428514194287, 'update_frequency': 2.524056217767759, 'cost_scaling_factor': 3.1711374297983594, 'inflation_radius': 1.1592749494330292, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
194,30.76,1.04,0.94,0,0.6,0.86,"{'controller_frequency': 4.931520914557355, 'planner_patience': 6.316201513897253, 'controller_patience': 5.996247231009032, 'conservative_reset_dist': 1.8199824344219002, 'acc_lim_theta': 2.9629122157177465, 'acc_lim_trans': 0.21125652362556135, 'acc_lim_x': 3.28573782158368, 'forward_point_distance': 0.5994278130737001, 'goal_distance_bias': 34.13041178088769, 'max_scaling_factor': 0.2610585945391326, 'max_vel_theta': 1.8295867578708342, 'max_vel_trans': 0.5455669541257904, 'max_vel_x': 0.47427433644746525, 'min_vel_theta': 1.8695353462233664, 'min_vel_trans': 0.1772011828396037, 'min_vel_x': -0.061094525676566674, 'occdist_scale': 0.2908086718326402, 'oscillation_reset_angle': 0.2610484858897857, 'path_distance_bias': 40.50675486679626, 'scaling_speed': 0.29426478770016384, 'sim_granularity': 0.028352500554217362, 'sim_time': 2.089495360310365, 'stop_time_buffer': 0.9987139648703204, 'theta_stopped_vel': 0.1134414921503205, 'trans_stopped_vel': 0.05943777764926762, 'vth_samples': 22, 'vx_samples': 5, 'vy_samples': 10, 'publish_frequency': 2.810729039424193, 'resolution': 0.03732382926875869, 'transform_tolerance': 0.7311713197118008, 'update_frequency': 2.0665328249543746, 'cost_scaling_factor': 3.239125575448805, 'inflation_radius': 1.1890213257681894, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
195,38.08,1.35,1.16,0,0.6,0.82,"{'controller_frequency': 5.761376228183508, 'planner_patience': 5.8573291413486, 'controller_patience': 5.464102387428284, 'conservative_reset_dist': 2.3950286582112312, 'acc_lim_theta': 4.732196414936334, 'acc_lim_trans': 0.22968222908675673, 'acc_lim_x': 1.8469599448144436, 'forward_point_distance': 0.7045079086907208, 'goal_distance_bias': 18.20485602132976, 'max_scaling_factor': 0.3312437176704407, 'max_vel_theta': 0.9904595902189612, 'max_vel_trans': 0.6378772049210966, 'max_vel_x': 0.57862937618047, 'min_vel_theta': 2.8637262736447155, 'min_vel_trans': 0.11709175249561668, 'min_vel_x': -0.008664095867425226, 'occdist_scale': 0.3443666973616928, 'oscillation_reset_angle': 0.1374882470816374, 'path_distance_bias': 24.582261443138123, 'scaling_speed': 0.258570179156959, 'sim_granularity': 0.03502130728214979, 'sim_time': 1.7769330786541104, 'stop_time_buffer': 0.6823088975623249, 'theta_stopped_vel': 0.14151552263647316, 'trans_stopped_vel': 0.05730168260633946, 'vth_samples': 15, 'vx_samples': 5, 'vy_samples': 10, 'publish_frequency': 3.777111642062664, 'resolution': 0.14914779014885424, 'transform_tolerance': 0.3806268986314535, 'update_frequency': 5.460626104846597, 'cost_scaling_factor': 3.231677117757499, 'inflation_radius': 1.3110642191022635, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
